Target ID	Target name	TF list
ENSG00000178585	CTNNBIP1	ENSG00000101412;
ENSG00000144476	ACKR3	ENSG00000177374;ENSG00000177374;
ENSG00000156273	BACH1	ENSG00000102145;
ENSG00000198835	GJC2	ENSG00000100146;
ENSG00000101115	SALL4	ENSG00000101115;ENSG00000168610;
ENSG00000108671	PSMD11	ENSG00000184481;
ENSG00000002330	BAD	ENSG00000113580;ENSG00000132170;ENSG00000173039;
ENSG00000169403	PTAFR	ENSG00000109320;ENSG00000144852;ENSG00000173039;
ENSG00000011304	PTBP1	ENSG00000136997;
ENSG00000171862	PTEN	ENSG00000169083;ENSG00000169083;ENSG00000120738;ENSG00000120738;ENSG00000114315;ENSG00000182979;ENSG00000059728;ENSG00000109320;ENSG00000109320;ENSG00000132170;ENSG00000168214;ENSG00000173039;ENSG00000173039;ENSG00000101115;ENSG00000185591;ENSG00000168610;ENSG00000196628;ENSG00000137203;ENSG00000141510;ENSG00000141510;
ENSG00000107262	BAG1	ENSG00000124092;
ENSG00000107317	PTGDS	ENSG00000114315;ENSG00000109320;ENSG00000008196;ENSG00000158773;ENSG00000158773;
ENSG00000125384	PTGER2	ENSG00000152217;
ENSG00000163346	PBXIP1	ENSG00000102974;ENSG00000102974;ENSG00000102145;ENSG00000102145;
ENSG00000171522	PTGER4	ENSG00000109320;ENSG00000173039;ENSG00000100219;
ENSG00000159248	GJD2	ENSG00000084093;
ENSG00000122420	PTGFR	ENSG00000102145;ENSG00000109320;ENSG00000173039;
ENSG00000111732	AICDA	ENSG00000071564;
ENSG00000160013	PTGIR	ENSG00000143190;ENSG00000185591;ENSG00000066336;
ENSG00000152266	PTH	ENSG00000124827;ENSG00000124813;ENSG00000111424;
ENSG00000095303	PTGS1	ENSG00000155090;
ENSG00000073756	PTGS2	ENSG00000169083;ENSG00000115966;ENSG00000128272;ENSG00000113722;ENSG00000165556;ENSG00000172216;ENSG00000172216;ENSG00000172216;ENSG00000221869;ENSG00000118260;ENSG00000120738;ENSG00000122877;ENSG00000163435;ENSG00000175832;ENSG00000170345;ENSG00000170345;ENSG00000137309;ENSG00000177606;ENSG00000177606;ENSG00000171223;ENSG00000130522;ENSG00000165030;ENSG00000109320;ENSG00000109320;ENSG00000109320;ENSG00000131910;ENSG00000082175;ENSG00000186951;ENSG00000132170;ENSG00000132170;ENSG00000132170;ENSG00000173039;ENSG00000173039;ENSG00000173039;ENSG00000152217;ENSG00000185591;ENSG00000185591;ENSG00000115415;ENSG00000115415;ENSG00000170581;ENSG00000168610;ENSG00000168610;ENSG00000166888;ENSG00000148737;ENSG00000137203;ENSG00000158773;ENSG00000105698;
ENSG00000087494	PTHLH	ENSG00000134954;ENSG00000134954;ENSG00000109320;ENSG00000173039;ENSG00000166949;ENSG00000185591;
ENSG00000165795	NDRG2	ENSG00000184937;
ENSG00000063438	AHRR	ENSG00000106546;
ENSG00000057935	MTA3	ENSG00000091831;ENSG00000182979;
ENSG00000088888	MAVS	ENSG00000126456;
ENSG00000141564	RPTOR	ENSG00000143190;ENSG00000131759;
ENSG00000101213	PTK6	ENSG00000185591;
ENSG00000092421	SEMA6A	ENSG00000111704;ENSG00000204531;ENSG00000181449;
ENSG00000187514	PTMA	ENSG00000091831;
ENSG00000105894	PTN	ENSG00000106004;ENSG00000177606;ENSG00000185591;
ENSG00000196396	PTPN1	ENSG00000169083;
ENSG00000128815	WDFY4	ENSG00000100811;
ENSG00000101255	TRIB3	ENSG00000128272;ENSG00000128272;ENSG00000175197;ENSG00000173039;
ENSG00000111679	PTPN6	ENSG00000109320;ENSG00000160199;ENSG00000173039;ENSG00000168610;ENSG00000168610;ENSG00000158773;ENSG00000105698;
ENSG00000105697	HAMP	ENSG00000245848;ENSG00000136574;ENSG00000168610;ENSG00000168610;
ENSG00000081237	PTPRC	ENSG00000140009;
ENSG00000144724	PTPRG	ENSG00000102974;
ENSG00000143632	ACTA1	ENSG00000169083;ENSG00000170345;ENSG00000177606;ENSG00000112658;
ENSG00000151490	PTPRO	ENSG00000101412;
ENSG00000106278	PTPRZ1	ENSG00000126767;ENSG00000116016;
ENSG00000087088	BAX	ENSG00000134954;ENSG00000162676;ENSG00000100644;ENSG00000078403;ENSG00000134323;ENSG00000109320;ENSG00000109320;ENSG00000113580;ENSG00000196092;ENSG00000173039;ENSG00000173039;ENSG00000185591;ENSG00000115415;ENSG00000141510;ENSG00000141510;ENSG00000073282;ENSG00000078900;
ENSG00000185129	PURA	ENSG00000126456;
ENSG00000073008	PVR	ENSG00000137203;
ENSG00000185813	PCYT2	ENSG00000109320;ENSG00000173039;
ENSG00000091106	NLRC4	ENSG00000141510;
ENSG00000106631	MYL7	ENSG00000008083;
ENSG00000137976	DNASE2B	ENSG00000102878;ENSG00000102878;
ENSG00000105649	RAB3A	ENSG00000144852;
ENSG00000172613	RAD9A	ENSG00000065978;
ENSG00000164754	RAD21	ENSG00000102974;
ENSG00000051180	RAD51	ENSG00000101412;ENSG00000205250;ENSG00000205250;ENSG00000102878;
ENSG00000182185	RAD51B	ENSG00000122034;ENSG00000141510;
ENSG00000166349	RAG1	ENSG00000150907;ENSG00000114861;ENSG00000071564;
ENSG00000175097	RAG2	ENSG00000137309;ENSG00000138795;ENSG00000118513;ENSG00000196092;
ENSG00000107796	ACTA2	ENSG00000164683;ENSG00000135547;
ENSG00000116473	RAP1A	ENSG00000122691;ENSG00000233608;
ENSG00000138684	IL21	ENSG00000109320;ENSG00000168610;
ENSG00000131759	RARA	ENSG00000091831;ENSG00000177606;ENSG00000136826;ENSG00000185591;
ENSG00000077092	RARB	ENSG00000187140;ENSG00000177606;ENSG00000132170;ENSG00000131759;ENSG00000077092;ENSG00000172819;
ENSG00000172819	RARG	ENSG00000177606;
ENSG00000139687	RB1	ENSG00000101412;ENSG00000196092;ENSG00000141510;
ENSG00000130234	ACE2	ENSG00000100644;
ENSG00000185187	SIGIRR	ENSG00000185591;
ENSG00000101773	RBBP8	ENSG00000065978;ENSG00000256683;
ENSG00000080839	RBL1	ENSG00000116017;
ENSG00000103479	RBL2	ENSG00000102974;ENSG00000120738;ENSG00000122691;ENSG00000233608;
ENSG00000256683	ZNF350	ENSG00000101412;
ENSG00000265203	RBP3	ENSG00000105392;ENSG00000105392;ENSG00000105392;ENSG00000163884;ENSG00000129535;ENSG00000165588;ENSG00000165588;ENSG00000196793;
ENSG00000110092	CCND1	ENSG00000106546;ENSG00000115966;ENSG00000123095;ENSG00000102974;ENSG00000101412;ENSG00000101412;ENSG00000205250;ENSG00000129173;ENSG00000120738;ENSG00000120738;ENSG00000091831;ENSG00000091831;ENSG00000170345;ENSG00000100644;ENSG00000105991;ENSG00000260027;ENSG00000177606;ENSG00000177606;ENSG00000177606;ENSG00000130522;ENSG00000136826;ENSG00000136826;ENSG00000102554;ENSG00000067082;ENSG00000138795;ENSG00000131914;ENSG00000169057;ENSG00000101057;ENSG00000136997;ENSG00000136997;ENSG00000111704;ENSG00000109320;ENSG00000109320;ENSG00000109320;ENSG00000167034;ENSG00000113580;ENSG00000196092;ENSG00000082175;ENSG00000143190;ENSG00000151615;ENSG00000132170;ENSG00000173039;ENSG00000173039;ENSG00000173039;ENSG00000020633;ENSG00000181449;ENSG00000110693;ENSG00000185591;ENSG00000185591;ENSG00000172845;ENSG00000105866;ENSG00000168610;ENSG00000168610;ENSG00000168610;ENSG00000126561;ENSG00000173757;ENSG00000196628;ENSG00000196628;ENSG00000141510;ENSG00000172466;
ENSG00000171791	BCL2	ENSG00000123268;ENSG00000169136;ENSG00000112182;ENSG00000245848;ENSG00000118260;ENSG00000118260;ENSG00000101412;ENSG00000091831;ENSG00000091831;ENSG00000129514;ENSG00000111087;ENSG00000111087;ENSG00000111087;ENSG00000074047;ENSG00000105991;ENSG00000125347;ENSG00000120149;ENSG00000118513;ENSG00000118513;ENSG00000118513;ENSG00000136997;ENSG00000109320;ENSG00000109320;ENSG00000109320;ENSG00000144852;ENSG00000196092;ENSG00000082175;ENSG00000082175;ENSG00000132170;ENSG00000132170;ENSG00000173039;ENSG00000173039;ENSG00000173039;ENSG00000182568;ENSG00000182568;ENSG00000159263;ENSG00000175387;ENSG00000141646;ENSG00000185591;ENSG00000168610;ENSG00000168610;ENSG00000168610;ENSG00000196628;ENSG00000137203;ENSG00000141510;ENSG00000141510;ENSG00000122691;ENSG00000184937;ENSG00000109906;
ENSG00000137710	RDX	ENSG00000146592;
ENSG00000140379	BCL2A1	ENSG00000187098;ENSG00000109320;ENSG00000109320;ENSG00000162924;ENSG00000173039;ENSG00000173039;
ENSG00000173039	RELA	ENSG00000169083;ENSG00000115966;ENSG00000117036;ENSG00000107485;ENSG00000078399;ENSG00000185122;ENSG00000012504;ENSG00000144852;ENSG00000082175;ENSG00000159216;ENSG00000185591;ENSG00000185591;ENSG00000172845;ENSG00000105866;ENSG00000141510;ENSG00000158773;
ENSG00000104856	RELB	ENSG00000143437;ENSG00000177606;
ENSG00000143839	REN	ENSG00000177606;ENSG00000064835;ENSG00000132170;ENSG00000132170;
ENSG00000084093	REST	ENSG00000169083;ENSG00000198026;
ENSG00000165731	RET	ENSG00000091831;ENSG00000129514;ENSG00000136352;ENSG00000100146;ENSG00000100146;ENSG00000087510;
ENSG00000171552	BCL2L1	ENSG00000113916;ENSG00000172216;ENSG00000170345;ENSG00000177606;ENSG00000182979;ENSG00000109320;ENSG00000109320;ENSG00000109320;ENSG00000144852;ENSG00000135903;ENSG00000132170;ENSG00000173039;ENSG00000173039;ENSG00000173039;ENSG00000072310;ENSG00000168610;ENSG00000168610;ENSG00000168610;ENSG00000126561;ENSG00000173757;ENSG00000141510;ENSG00000141510;
ENSG00000133119	RFC3	ENSG00000106546;
ENSG00000117152	RGS4	ENSG00000109320;ENSG00000117707;ENSG00000173039;
ENSG00000163914	RHO	ENSG00000105392;ENSG00000163884;ENSG00000163884;ENSG00000278570;ENSG00000129535;ENSG00000129535;ENSG00000181449;
ENSG00000107018	RLN1	ENSG00000113580;ENSG00000082175;
ENSG00000107014	RLN2	ENSG00000113580;ENSG00000082175;
ENSG00000069399	BCL3	ENSG00000109320;ENSG00000173039;ENSG00000141510;
ENSG00000169385	RNASE2	ENSG00000101076;ENSG00000066336;
ENSG00000113916	BCL6	ENSG00000113916;ENSG00000102974;ENSG00000075426;ENSG00000118689;ENSG00000184481;ENSG00000137265;ENSG00000130522;ENSG00000130522;ENSG00000213999;ENSG00000066336;ENSG00000168610;ENSG00000126561;ENSG00000126561;ENSG00000173757;ENSG00000148516;
ENSG00000121481	RNF2	ENSG00000101412;
ENSG00000069667	RORA	ENSG00000100644;ENSG00000185591;ENSG00000172845;
ENSG00000099822	HCN2	ENSG00000185591;
ENSG00000104237	RP1	ENSG00000118260;
ENSG00000117748	RPA2	ENSG00000101412;
ENSG00000100316	RPL3	ENSG00000088247;
ENSG00000145425	RPS3A	ENSG00000154727;ENSG00000143458;ENSG00000185591;
ENSG00000177189	RPS6KA3	ENSG00000113580;
ENSG00000100739	BDKRB1	ENSG00000118260;ENSG00000175832;ENSG00000102145;ENSG00000109320;ENSG00000064835;ENSG00000143190;ENSG00000173039;ENSG00000185591;ENSG00000100811;
ENSG00000168398	BDKRB2	ENSG00000118260;ENSG00000136826;ENSG00000141510;
ENSG00000167325	RRM1	ENSG00000101412;ENSG00000198176;
ENSG00000171848	RRM2	ENSG00000101412;
ENSG00000102104	RS1	ENSG00000105392;
ENSG00000186350	RXRA	ENSG00000144852;
ENSG00000176697	BDNF	ENSG00000118260;ENSG00000084093;
ENSG00000196154	S100A4	ENSG00000138378;
ENSG00000197956	S100A6	ENSG00000109320;ENSG00000173039;ENSG00000158773;
ENSG00000143556	S100A7	ENSG00000111087;
ENSG00000163220	S100A9	ENSG00000245848;ENSG00000172216;ENSG00000111087;
ENSG00000197747	S100A10	ENSG00000115415;
ENSG00000163191	S100A11	ENSG00000168610;
ENSG00000160307	S100B	ENSG00000123388;ENSG00000141510;
ENSG00000163993	S100P	ENSG00000128272;ENSG00000113580;
ENSG00000173432	SAA1	ENSG00000245848;ENSG00000172216;ENSG00000109320;ENSG00000173039;ENSG00000168610;
ENSG00000134339	SAA2	ENSG00000172216;ENSG00000173039;
ENSG00000243649	CFB	ENSG00000146592;ENSG00000168610;
ENSG00000165821	SALL2	ENSG00000090447;
ENSG00000130066	SAT1	ENSG00000112033;ENSG00000132170;ENSG00000132170;
ENSG00000182568	SATB1	ENSG00000049768;
ENSG00000204842	ATXN2	ENSG00000134954;ENSG00000256683;
ENSG00000163635	ATXN7	ENSG00000102974;
ENSG00000099194	SCD	ENSG00000131759;ENSG00000072310;
ENSG00000242252	BGLAP	ENSG00000128272;ENSG00000118217;ENSG00000120149;ENSG00000113580;ENSG00000172819;ENSG00000166949;ENSG00000141646;ENSG00000141510;ENSG00000111424;
ENSG00000182492	BGN	ENSG00000109320;ENSG00000173039;
ENSG00000169432	SCN9A	ENSG00000158773;
ENSG00000079385	CEACAM1	ENSG00000101076;ENSG00000125347;ENSG00000109320;ENSG00000173039;ENSG00000125398;ENSG00000167182;ENSG00000158773;ENSG00000105698;
ENSG00000070031	SCT	ENSG00000185591;ENSG00000172845;
ENSG00000080293	SCTR	ENSG00000185591;ENSG00000172845;
ENSG00000108691	CCL2	ENSG00000128272;ENSG00000245848;ENSG00000126456;ENSG00000177606;ENSG00000102908;ENSG00000141905;ENSG00000109320;ENSG00000109320;ENSG00000144852;ENSG00000138073;ENSG00000162924;ENSG00000173039;ENSG00000173039;ENSG00000185591;ENSG00000185591;ENSG00000066336;ENSG00000115415;ENSG00000170581;ENSG00000168610;ENSG00000100219;
ENSG00000277632	CCL3	ENSG00000101412;ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000159216;ENSG00000115415;
ENSG00000145692	BHMT	ENSG00000109320;ENSG00000173039;
ENSG00000275302	CCL4	ENSG00000095794;ENSG00000109320;ENSG00000173039;
ENSG00000271503	CCL5	ENSG00000162772;ENSG00000118260;ENSG00000125347;ENSG00000126456;ENSG00000185507;ENSG00000177606;ENSG00000130522;ENSG00000169926;ENSG00000109320;ENSG00000109320;ENSG00000162924;ENSG00000173039;ENSG00000173039;ENSG00000185591;ENSG00000066336;
ENSG00000108688	CCL7	ENSG00000138795;
ENSG00000172156	CCL11	ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000168610;ENSG00000168610;ENSG00000166888;ENSG00000166888;ENSG00000166888;
ENSG00000181374	CCL13	ENSG00000109320;ENSG00000173039;ENSG00000100811;
ENSG00000102970	CCL17	ENSG00000166888;
ENSG00000172724	CCL19	ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000104856;
ENSG00000115009	CCL20	ENSG00000221869;ENSG00000109320;ENSG00000173039;ENSG00000173039;
ENSG00000137077	CCL21	ENSG00000077150;ENSG00000104856;
ENSG00000102962	CCL22	ENSG00000109320;ENSG00000173039;
ENSG00000015475	BID	ENSG00000100644;ENSG00000109906;
ENSG00000163735	CXCL5	ENSG00000109320;ENSG00000173039;ENSG00000185591;ENSG00000163848;
ENSG00000006210	CX3CL1	ENSG00000184937;
ENSG00000115884	SDC1	ENSG00000109320;ENSG00000173039;
ENSG00000167720	SRR	ENSG00000170345;
ENSG00000124145	SDC4	ENSG00000143190;
ENSG00000107562	CXCL12	ENSG00000091831;ENSG00000137273;ENSG00000100644;ENSG00000109320;ENSG00000173039;ENSG00000019549;
ENSG00000057657	PRDM1	ENSG00000172216;ENSG00000196092;ENSG00000168610;ENSG00000168610;
ENSG00000117118	SDHB	ENSG00000100644;ENSG00000116044;ENSG00000106459;ENSG00000118495;
ENSG00000136573	BLK	ENSG00000196092;
ENSG00000007908	SELE	ENSG00000162772;ENSG00000078399;ENSG00000109320;ENSG00000109320;ENSG00000162924;ENSG00000173039;ENSG00000173039;ENSG00000166888;
ENSG00000188404	SELL	ENSG00000127528;
ENSG00000174175	SELP	ENSG00000077150;ENSG00000166888;
ENSG00000124233	SEMG1	ENSG00000102145;
ENSG00000112378	PERP	ENSG00000141510;ENSG00000141510;
ENSG00000197299	BLM	ENSG00000091831;
ENSG00000138821	SLC39A8	ENSG00000185591;
ENSG00000167207	NOD2	ENSG00000109320;ENSG00000144852;
ENSG00000172350	ABCG4	ENSG00000131408;ENSG00000025434;
ENSG00000065559	MAP2K4	ENSG00000025156;
ENSG00000164308	ERAP2	ENSG00000125347;ENSG00000168310;ENSG00000109320;ENSG00000173039;ENSG00000066336;
ENSG00000108578	BLMH	ENSG00000099326;ENSG00000185591;
ENSG00000104332	SFRP1	ENSG00000111087;ENSG00000136997;
ENSG00000138075	ABCG5	ENSG00000101076;ENSG00000116833;ENSG00000198911;
ENSG00000143921	ABCG8	ENSG00000101076;ENSG00000116833;ENSG00000198911;
ENSG00000136450	SRSF1	ENSG00000136997;
ENSG00000160683	CXCR5	ENSG00000131759;ENSG00000186350;
ENSG00000144802	NFKBIZ	ENSG00000109320;ENSG00000173039;
ENSG00000168878	SFTPB	ENSG00000129514;ENSG00000111206;ENSG00000136352;ENSG00000136352;ENSG00000131759;
ENSG00000168484	SFTPC	ENSG00000126003;
ENSG00000133661	SFTPD	ENSG00000245848;ENSG00000172216;ENSG00000153879;ENSG00000175592;ENSG00000171223;ENSG00000130522;
ENSG00000129214	SHBG	ENSG00000101076;
ENSG00000164690	SHH	ENSG00000135903;ENSG00000125398;ENSG00000168610;
ENSG00000176974	SHMT1	ENSG00000136997;
ENSG00000185615	PDIA2	ENSG00000185591;
ENSG00000185960	SHOX	ENSG00000078399;
ENSG00000168779	SHOX2	ENSG00000004848;
ENSG00000090402	SI	ENSG00000136574;ENSG00000033800;
ENSG00000196470	SIAH1	ENSG00000141510;
ENSG00000181938	GINS3	ENSG00000101412;
ENSG00000168283	BMI1	ENSG00000101412;ENSG00000136997;ENSG00000134323;ENSG00000122691;
ENSG00000073849	ST6GAL1	ENSG00000143190;ENSG00000185591;
ENSG00000008513	ST3GAL1	ENSG00000136997;
ENSG00000110080	ST3GAL4	ENSG00000136997;
ENSG00000158296	SLC13A3	ENSG00000164093;
ENSG00000126091	ST3GAL3	ENSG00000136997;
ENSG00000185664	PMEL	ENSG00000187098;
ENSG00000159263	SIM2	ENSG00000118513;
ENSG00000153044	CENPH	ENSG00000185591;ENSG00000172845;
ENSG00000138083	SIX3	ENSG00000007372;ENSG00000117707;
ENSG00000136603	SKIL	ENSG00000141646;
ENSG00000125845	BMP2	ENSG00000164683;ENSG00000109320;ENSG00000173039;
ENSG00000145604	SKP2	ENSG00000101412;ENSG00000101412;ENSG00000126767;ENSG00000138795;ENSG00000134323;ENSG00000185591;ENSG00000185591;ENSG00000196628;ENSG00000111424;ENSG00000065978;
ENSG00000079215	SLC1A3	ENSG00000172845;ENSG00000158773;
ENSG00000115902	SLC1A4	ENSG00000157613;
ENSG00000125351	UPF3B	ENSG00000119042;
ENSG00000117394	SLC2A1	ENSG00000100644;ENSG00000100644;ENSG00000141510;
ENSG00000059804	SLC2A3	ENSG00000137309;ENSG00000178951;
ENSG00000181856	SLC2A4	ENSG00000068305;ENSG00000068305;ENSG00000132170;ENSG00000125520;
ENSG00000138079	SLC3A1	ENSG00000125618;
ENSG00000125378	BMP4	ENSG00000134954;ENSG00000176678;ENSG00000204531;ENSG00000181449;
ENSG00000168003	SLC3A2	ENSG00000185591;
ENSG00000164889	SLC4A2	ENSG00000120738;ENSG00000120738;ENSG00000185591;
ENSG00000100170	SLC5A1	ENSG00000130700;
ENSG00000105641	SLC5A5	ENSG00000095794;ENSG00000095794;ENSG00000152804;ENSG00000125618;ENSG00000132170;
ENSG00000142319	SLC6A3	ENSG00000153234;
ENSG00000265190	ANXA8	ENSG00000131759;
ENSG00000108576	SLC6A4	ENSG00000102974;ENSG00000065978;
ENSG00000131389	SLC6A6	ENSG00000141510;
ENSG00000158517	NCF1	ENSG00000105856;
ENSG00000122852	SFTPA1	ENSG00000109320;ENSG00000136352;ENSG00000173039;
ENSG00000090020	SLC9A1	ENSG00000186951;ENSG00000132170;
ENSG00000115616	SLC9A2	ENSG00000165556;ENSG00000129152;ENSG00000109320;ENSG00000173039;ENSG00000185591;ENSG00000172845;
ENSG00000066230	SLC9A3	ENSG00000120738;
ENSG00000100652	SLC10A1	ENSG00000245848;ENSG00000172216;
ENSG00000125255	SLC10A2	ENSG00000170345;ENSG00000113580;ENSG00000116833;
ENSG00000088386	SLC15A1	ENSG00000165556;ENSG00000185591;
ENSG00000155380	SLC16A1	ENSG00000158773;
ENSG00000173638	SLC19A1	ENSG00000172216;ENSG00000118260;ENSG00000177606;ENSG00000185591;ENSG00000137203;ENSG00000158773;ENSG00000105698;
ENSG00000144136	SLC20A1	ENSG00000123268;ENSG00000118260;
ENSG00000146477	SLC22A3	ENSG00000102349;
ENSG00000112499	SLC22A2	ENSG00000158773;ENSG00000158773;
ENSG00000197208	SLC22A4	ENSG00000159216;
ENSG00000124107	SLPI	ENSG00000125347;
ENSG00000019549	SNAI2	ENSG00000118260;ENSG00000173153;ENSG00000138795;ENSG00000182979;ENSG00000141027;ENSG00000143190;ENSG00000143190;ENSG00000124813;ENSG00000081059;ENSG00000148737;ENSG00000184937;
ENSG00000102038	SMARCA1	ENSG00000185591;
ENSG00000071794	HLTF	ENSG00000082175;
ENSG00000127616	SMARCA4	ENSG00000115415;
ENSG00000186204	CYP4F12	ENSG00000144852;
ENSG00000082014	SMARCD3	ENSG00000073282;
ENSG00000172062	SMN1	ENSG00000177606;ENSG00000112658;
ENSG00000128602	SMO	ENSG00000106571;
ENSG00000166311	SMPD1	ENSG00000185591;
ENSG00000188612	SUMO2	ENSG00000182979;
ENSG00000124216	SNAI1	ENSG00000118260;ENSG00000173153;ENSG00000149948;ENSG00000253293;ENSG00000115738;ENSG00000182979;ENSG00000057935;ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000124216;
ENSG00000132639	SNAP25	ENSG00000185591;
ENSG00000023608	SNAPC1	ENSG00000143190;ENSG00000185591;
ENSG00000074317	SNCB	ENSG00000188786;
ENSG00000128739	SNRPN	ENSG00000106459;ENSG00000185591;ENSG00000100811;
ENSG00000176171	BNIP3	ENSG00000100644;ENSG00000100644;
ENSG00000142168	SOD1	ENSG00000221869;ENSG00000120738;ENSG00000136826;ENSG00000120149;ENSG00000188786;ENSG00000116044;ENSG00000112033;ENSG00000185591;ENSG00000185591;
ENSG00000112096	SOD2	ENSG00000184481;ENSG00000177606;ENSG00000116044;ENSG00000109320;ENSG00000109320;ENSG00000186951;ENSG00000162924;ENSG00000173039;ENSG00000173039;ENSG00000185591;ENSG00000185591;ENSG00000137203;ENSG00000100219;
ENSG00000182968	SOX1	ENSG00000111704;
ENSG00000181449	SOX2	ENSG00000172201;ENSG00000204531;
ENSG00000134595	SOX3	ENSG00000143995;ENSG00000001167;ENSG00000120837;ENSG00000066136;ENSG00000185630;ENSG00000185591;ENSG00000177426;
ENSG00000124766	SOX4	ENSG00000157554;ENSG00000130522;
ENSG00000125398	SOX9	ENSG00000115816;ENSG00000118260;ENSG00000111087;ENSG00000185591;ENSG00000184895;ENSG00000184895;ENSG00000109906;
ENSG00000100146	SOX10	ENSG00000125398;
ENSG00000185591	SP1	ENSG00000165556;ENSG00000091831;ENSG00000137309;ENSG00000101057;ENSG00000131196;ENSG00000136352;ENSG00000126561;
ENSG00000151914	DST	ENSG00000125347;ENSG00000168310;
ENSG00000172845	SP3	ENSG00000118513;ENSG00000001167;ENSG00000185591;
ENSG00000067066	SP100	ENSG00000213928;
ENSG00000113140	SPARC	ENSG00000182568;
ENSG00000021574	SPAST	ENSG00000106459;ENSG00000176887;
ENSG00000066336	SPI1	ENSG00000245848;ENSG00000092067;ENSG00000170345;ENSG00000102145;ENSG00000179348;ENSG00000123364;ENSG00000177606;ENSG00000028277;ENSG00000159216;ENSG00000182568;
ENSG00000269404	SPIB	ENSG00000028277;
ENSG00000118785	SPP1	ENSG00000245848;ENSG00000157554;ENSG00000187140;ENSG00000113580;ENSG00000143190;ENSG00000028277;ENSG00000204531;ENSG00000185591;ENSG00000135457;
ENSG00000169474	SPRR1A	ENSG00000163435;
ENSG00000169469	SPRR1B	ENSG00000135373;ENSG00000163435;ENSG00000177606;ENSG00000148516;
ENSG00000241794	SPRR2A	ENSG00000163435;ENSG00000137709;
ENSG00000163209	SPRR3	ENSG00000163435;ENSG00000170345;ENSG00000177606;
ENSG00000101425	BPI	ENSG00000159216;ENSG00000172845;ENSG00000066336;
ENSG00000197122	SRC	ENSG00000185591;
ENSG00000012048	BRCA1	ENSG00000106546;ENSG00000143437;ENSG00000102974;ENSG00000108813;ENSG00000101412;ENSG00000101412;ENSG00000205250;ENSG00000205250;ENSG00000205250;ENSG00000169016;ENSG00000091831;ENSG00000075426;ENSG00000129514;ENSG00000049768;ENSG00000137309;ENSG00000172201;ENSG00000177606;ENSG00000182979;ENSG00000116044;ENSG00000113580;ENSG00000185591;ENSG00000141510;ENSG00000141510;ENSG00000073282;ENSG00000105698;ENSG00000100811;ENSG00000102935;
ENSG00000072310	SREBF1	ENSG00000185591;ENSG00000185591;
ENSG00000198911	SREBF2	ENSG00000186951;
ENSG00000112658	SRF	ENSG00000118217;ENSG00000126767;ENSG00000113580;ENSG00000187079;
ENSG00000184895	SRY	ENSG00000136931;ENSG00000185591;ENSG00000135457;ENSG00000184937;
ENSG00000132109	TRIM21	ENSG00000109320;ENSG00000173039;
ENSG00000139618	BRCA2	ENSG00000120690;ENSG00000140009;ENSG00000064961;ENSG00000109320;ENSG00000173039;ENSG00000141510;ENSG00000158773;ENSG00000105698;
ENSG00000180616	SSTR2	ENSG00000141510;
ENSG00000147465	STAR	ENSG00000245848;ENSG00000172216;ENSG00000172216;ENSG00000134852;ENSG00000095794;ENSG00000170345;ENSG00000183770;ENSG00000136574;ENSG00000177606;ENSG00000169297;ENSG00000123358;ENSG00000136931;ENSG00000136931;ENSG00000136931;ENSG00000116833;ENSG00000185591;ENSG00000100811;
ENSG00000115415	STAT1	ENSG00000146592;ENSG00000122034;ENSG00000113580;ENSG00000033800;ENSG00000173039;ENSG00000084093;ENSG00000170581;ENSG00000168610;ENSG00000166888;ENSG00000141510;
ENSG00000170581	STAT2	ENSG00000115415;
ENSG00000168610	STAT3	ENSG00000113916;ENSG00000245848;ENSG00000177374;ENSG00000100644;ENSG00000131788;ENSG00000173039;ENSG00000066336;ENSG00000115415;ENSG00000148737;ENSG00000141510;ENSG00000161298;
ENSG00000138378	STAT4	ENSG00000107485;ENSG00000109320;ENSG00000173039;
ENSG00000126561	STAT5A	ENSG00000186951;
ENSG00000173757	STAT5B	ENSG00000161298;
ENSG00000166888	STAT6	ENSG00000116560;
ENSG00000109193	SULT1E1	ENSG00000137203;ENSG00000087510;
ENSG00000167323	STIM1	ENSG00000169083;ENSG00000120738;ENSG00000184937;
ENSG00000087586	AURKA	ENSG00000101412;ENSG00000112242;ENSG00000165588;
ENSG00000008086	CDKL5	ENSG00000169057;ENSG00000081189;
ENSG00000118046	STK11	ENSG00000001167;ENSG00000120837;ENSG00000136352;ENSG00000012504;ENSG00000185591;ENSG00000168610;ENSG00000126561;
ENSG00000102239	BRS3	ENSG00000132170;ENSG00000137203;
ENSG00000172270	BSG	ENSG00000169083;ENSG00000185591;ENSG00000172845;
ENSG00000105398	SULT2A1	ENSG00000141448;ENSG00000186951;
ENSG00000109743	BST1	ENSG00000109320;
ENSG00000148290	SURF1	ENSG00000136997;ENSG00000100811;ENSG00000100811;
ENSG00000148291	SURF2	ENSG00000136997;ENSG00000100811;
ENSG00000130303	BST2	ENSG00000102145;
ENSG00000220205	VAMP2	ENSG00000185591;
ENSG00000165025	SYK	ENSG00000177606;
ENSG00000008056	SYN1	ENSG00000120738;ENSG00000084093;
